Query Rank Precision Recall
13 85 0.235294117647 1.81818181818
13 86 0.232558139535 1.81818181818
13 87 0.229885057471 1.81818181818
13 88 0.227272727273 1.81818181818
13 89 0.224719101124 1.81818181818
13 90 0.222222222222 1.81818181818
13 91 0.21978021978 1.81818181818
13 92 0.217391304348 1.81818181818
13 93 0.215053763441 1.81818181818
13 94 0.212765957447 1.81818181818
13 95 0.210526315789 1.81818181818
13 96 0.208333333333 1.81818181818
13 97 0.20618556701 1.81818181818
13 98 0.204081632653 1.81818181818
13 99 0.20202020202 1.81818181818
13 100 0.2 1.81818181818
11 1 1.0 0.0526315789474
11 2 1.0 0.105263157895
11 3 1.0 0.157894736842
11 4 1.0 0.210526315789
11 5 1.0 0.263157894737
11 6 1.0 0.315789473684
11 7 1.0 0.368421052632
11 8 1.0 0.421052631579
11 9 1.0 0.473684210526
11 10 1.0 0.526315789474
11 11 1.0 0.578947368421
11 12 1.0 0.631578947368
11 13 1.0 0.684210526316
11 14 1.0 0.736842105263
11 15 1.0 0.789473684211
11 16 0.9375 0.789473684211
11 17 0.882352941176 0.789473684211
11 18 0.833333333333 0.789473684211
11 19 0.789473684211 0.789473684211
11 20 0.75 0.789473684211
11 21 0.714285714286 0.789473684211
11 22 0.681818181818 0.789473684211
11 23 0.652173913043 0.789473684211
11 24 0.625 0.789473684211
11 25 0.6 0.789473684211
11 26 0.576923076923 0.789473684211
11 27 0.555555555556 0.789473684211
11 28 0.535714285714 0.789473684211
11 29 0.51724137931 0.789473684211
11 30 0.5 0.789473684211
11 31 0.516129032258 0.842105263158
11 32 0.53125 0.894736842105
11 33 0.545454545455 0.947368421053
11 34 0.558823529412 1.0
11 35 0.571428571429 1.05263157895
11 36 0.555555555556 1.05263157895
11 37 0.540540540541 1.05263157895
11 38 0.526315789474 1.05263157895
11 39 0.512820512821 1.05263157895
11 40 0.5 1.05263157895
11 41 0.487804878049 1.05263157895
11 42 0.47619047619 1.05263157895
11 43 0.46511627907 1.05263157895
11 44 0.454545454545 1.05263157895
11 45 0.444444444444 1.05263157895
11 46 0.434782608696 1.05263157895
11 47 0.425531914894 1.05263157895
11 48 0.416666666667 1.05263157895
11 49 0.408163265306 1.05263157895
11 50 0.4 1.05263157895
11 51 0.392156862745 1.05263157895
11 52 0.384615384615 1.05263157895
11 53 0.377358490566 1.05263157895
11 54 0.37037037037 1.05263157895
11 55 0.363636363636 1.05263157895
11 56 0.375 1.10526315789
11 57 0.385964912281 1.15789473684
11 58 0.396551724138 1.21052631579
11 59 0.406779661017 1.26315789474
11 60 0.416666666667 1.31578947368
11 61 0.409836065574 1.31578947368
11 62 0.403225806452 1.31578947368
11 63 0.396825396825 1.31578947368
11 64 0.390625 1.31578947368
11 65 0.384615384615 1.31578947368
11 66 0.378787878788 1.31578947368
11 67 0.373134328358 1.31578947368
11 68 0.367647058824 1.31578947368
11 69 0.36231884058 1.31578947368
11 70 0.357142857143 1.31578947368
11 71 0.366197183099 1.36842105263
11 72 0.375 1.42105263158
11 73 0.383561643836 1.47368421053
11 74 0.391891891892 1.52631578947
11 75 0.4 1.57894736842
11 76 0.407894736842 1.63157894737
11 77 0.415584415584 1.68421052632
11 78 0.423076923077 1.73684210526
11 79 0.430379746835 1.78947368421
11 80 0.4375 1.84210526316
11 81 0.444444444444 1.89473684211
11 82 0.451219512195 1.94736842105
11 83 0.457831325301 2.0
11 84 0.464285714286 2.05263157895
11 85 0.470588235294 2.10526315789
11 86 0.476744186047 2.15789473684
11 87 0.48275862069 2.21052631579
11 88 0.488636363636 2.26315789474
11 89 0.494382022472 2.31578947368
11 90 0.5 2.36842105263
11 91 0.505494505495 2.42105263158
11 92 0.510869565217 2.47368421053
11 93 0.516129032258 2.52631578947
11 94 0.521276595745 2.57894736842
11 95 0.526315789474 2.63157894737
11 96 0.53125 2.68421052632
11 97 0.536082474227 2.73684210526
11 98 0.540816326531 2.78947368421
11 99 0.545454545455 2.84210526316
11 100 0.55 2.89473684211
39 1 1.0 0.0833333333333
39 2 1.0 0.166666666667
39 3 1.0 0.25
39 4 1.0 0.333333333333
39 5 1.0 0.416666666667
39 6 0.833333333333 0.416666666667
39 7 0.714285714286 0.416666666667
39 8 0.625 0.416666666667
39 9 0.555555555556 0.416666666667
39 10 0.5 0.416666666667
39 11 0.454545454545 0.416666666667
39 12 0.416666666667 0.416666666667
39 13 0.384615384615 0.416666666667
39 14 0.357142857143 0.416666666667
39 15 0.333333333333 0.416666666667
39 16 0.375 0.5
39 17 0.411764705882 0.583333333333
39 18 0.444444444444 0.666666666667
39 19 0.473684210526 0.75
39 20 0.5 0.833333333333
39 21 0.47619047619 0.833333333333
39 22 0.454545454545 0.833333333333
39 23 0.434782608696 0.833333333333
39 24 0.416666666667 0.833333333333
39 25 0.4 0.833333333333
39 26 0.384615384615 0.833333333333
39 27 0.37037037037 0.833333333333
39 28 0.357142857143 0.833333333333
39 29 0.344827586207 0.833333333333
39 30 0.333333333333 0.833333333333
39 31 0.322580645161 0.833333333333
39 32 0.3125 0.833333333333
39 33 0.30303030303 0.833333333333
39 34 0.294117647059 0.833333333333
39 35 0.285714285714 0.833333333333
39 36 0.277777777778 0.833333333333
39 37 0.27027027027 0.833333333333
39 38 0.263157894737 0.833333333333
39 39 0.25641025641 0.833333333333
39 40 0.25 0.833333333333
39 41 0.243902439024 0.833333333333
39 42 0.238095238095 0.833333333333
39 43 0.232558139535 0.833333333333
39 44 0.227272727273 0.833333333333
39 45 0.222222222222 0.833333333333
39 46 0.217391304348 0.833333333333
39 47 0.212765957447 0.833333333333
39 48 0.208333333333 0.833333333333
39 49 0.204081632653 0.833333333333
39 50 0.2 0.833333333333
39 51 0.196078431373 0.833333333333
39 52 0.192307692308 0.833333333333
39 53 0.188679245283 0.833333333333
39 54 0.185185185185 0.833333333333
39 55 0.181818181818 0.833333333333
39 56 0.178571428571 0.833333333333
39 57 0.175438596491 0.833333333333
39 58 0.172413793103 0.833333333333
39 59 0.169491525424 0.833333333333
39 60 0.166666666667 0.833333333333
39 61 0.180327868852 0.916666666667
39 62 0.193548387097 1.0
39 63 0.206349206349 1.08333333333
39 64 0.21875 1.16666666667
39 65 0.230769230769 1.25
39 66 0.242424242424 1.33333333333
39 67 0.253731343284 1.41666666667
39 68 0.264705882353 1.5
39 69 0.275362318841 1.58333333333
39 70 0.285714285714 1.66666666667
39 71 0.281690140845 1.66666666667
39 72 0.277777777778 1.66666666667
39 73 0.27397260274 1.66666666667
39 74 0.27027027027 1.66666666667
39 75 0.266666666667 1.66666666667
39 76 0.263157894737 1.66666666667
39 77 0.25974025974 1.66666666667
39 78 0.25641025641 1.66666666667
39 79 0.253164556962 1.66666666667
39 80 0.25 1.66666666667
39 81 0.246913580247 1.66666666667
39 82 0.243902439024 1.66666666667
39 83 0.240963855422 1.66666666667
39 84 0.238095238095 1.66666666667
39 85 0.235294117647 1.66666666667
39 86 0.232558139535 1.66666666667
39 87 0.229885057471 1.66666666667
39 88 0.227272727273 1.66666666667
39 89 0.224719101124 1.66666666667
39 90 0.222222222222 1.66666666667
39 91 0.21978021978 1.66666666667
39 92 0.217391304348 1.66666666667
39 93 0.215053763441 1.66666666667
39 94 0.212765957447 1.66666666667
39 95 0.210526315789 1.66666666667
39 96 0.208333333333 1.66666666667
39 97 0.20618556701 1.66666666667
39 98 0.204081632653 1.66666666667
39 99 0.20202020202 1.66666666667
39 100 0.2 1.66666666667
38 1 1.0 0.0625
38 2 1.0 0.125
38 3 1.0 0.1875
38 4 1.0 0.25
38 5 1.0 0.3125
38 6 0.833333333333 0.3125
38 7 0.714285714286 0.3125
38 8 0.625 0.3125
38 9 0.555555555556 0.3125
38 10 0.5 0.3125
38 11 0.454545454545 0.3125
38 12 0.416666666667 0.3125
38 13 0.384615384615 0.3125
38 14 0.357142857143 0.3125
38 15 0.333333333333 0.3125
38 16 0.3125 0.3125
38 17 0.294117647059 0.3125
38 18 0.277777777778 0.3125
38 19 0.263157894737 0.3125
38 20 0.25 0.3125
38 21 0.238095238095 0.3125
38 22 0.227272727273 0.3125
38 23 0.217391304348 0.3125
38 24 0.208333333333 0.3125
38 25 0.2 0.3125
38 26 0.192307692308 0.3125
38 27 0.185185185185 0.3125
38 28 0.178571428571 0.3125
38 29 0.172413793103 0.3125
38 30 0.166666666667 0.3125
38 31 0.161290322581 0.3125
38 32 0.15625 0.3125
38 33 0.151515151515 0.3125
38 34 0.147058823529 0.3125
38 35 0.142857142857 0.3125
38 36 0.138888888889 0.3125
38 37 0.135135135135 0.3125
38 38 0.131578947368 0.3125
38 39 0.128205128205 0.3125
38 40 0.125 0.3125
38 41 0.121951219512 0.3125
38 42 0.119047619048 0.3125
38 43 0.116279069767 0.3125
38 44 0.113636363636 0.3125
38 45 0.111111111111 0.3125
38 46 0.108695652174 0.3125
38 47 0.106382978723 0.3125
38 48 0.104166666667 0.3125
38 49 0.102040816327 0.3125
38 50 0.1 0.3125
38 51 0.117647058824 0.375
38 52 0.134615384615 0.4375
38 53 0.150943396226 0.5
38 54 0.166666666667 0.5625
38 55 0.181818181818 0.625
38 56 0.178571428571 0.625
38 57 0.175438596491 0.625
38 58 0.172413793103 0.625
38 59 0.169491525424 0.625
38 60 0.166666666667 0.625
38 61 0.180327868852 0.6875
38 62 0.193548387097 0.75
38 63 0.206349206349 0.8125
38 64 0.21875 0.875
38 65 0.230769230769 0.9375
38 66 0.227272727273 0.9375
38 67 0.223880597015 0.9375
38 68 0.220588235294 0.9375
38 69 0.217391304348 0.9375
38 70 0.214285714286 0.9375
38 71 0.211267605634 0.9375
38 72 0.208333333333 0.9375
38 73 0.205479452055 0.9375
38 74 0.202702702703 0.9375
38 75 0.2 0.9375
38 76 0.197368421053 0.9375
38 77 0.194805194805 0.9375
38 78 0.192307692308 0.9375
38 79 0.189873417722 0.9375
38 80 0.1875 0.9375
38 81 0.185185185185 0.9375
38 82 0.182926829268 0.9375
38 83 0.180722891566 0.9375
38 84 0.178571428571 0.9375
38 85 0.176470588235 0.9375
38 86 0.186046511628 1.0
38 87 0.195402298851 1.0625
38 88 0.204545454545 1.125
38 89 0.213483146067 1.1875
38 90 0.222222222222 1.25
38 91 0.21978021978 1.25
38 92 0.217391304348 1.25
38 93 0.215053763441 1.25
38 94 0.212765957447 1.25
38 95 0.210526315789 1.25
38 96 0.208333333333 1.25
38 97 0.20618556701 1.25
38 98 0.204081632653 1.25
38 99 0.20202020202 1.25
38 100 0.2 1.25
10 1 1.0 0.0285714285714
10 2 1.0 0.0571428571429
10 3 1.0 0.0857142857143
10 4 1.0 0.114285714286
10 5 1.0 0.142857142857
10 6 1.0 0.171428571429
10 7 1.0 0.2
10 8 1.0 0.228571428571
10 9 1.0 0.257142857143
10 10 1.0 0.285714285714
10 11 0.909090909091 0.285714285714
10 12 0.833333333333 0.285714285714
10 13 0.769230769231 0.285714285714
10 14 0.714285714286 0.285714285714
10 15 0.666666666667 0.285714285714
10 16 0.625 0.285714285714
10 17 0.588235294118 0.285714285714
10 18 0.555555555556 0.285714285714
10 19 0.526315789474 0.285714285714
10 20 0.5 0.285714285714
10 21 0.52380952381 0.314285714286
10 22 0.545454545455 0.342857142857
10 23 0.565217391304 0.371428571429
10 24 0.583333333333 0.4
10 25 0.6 0.428571428571
10 26 0.576923076923 0.428571428571
10 27 0.555555555556 0.428571428571
10 28 0.535714285714 0.428571428571
10 29 0.51724137931 0.428571428571
10 30 0.5 0.428571428571
10 31 0.516129032258 0.457142857143
10 32 0.53125 0.485714285714
10 33 0.545454545455 0.514285714286
10 34 0.558823529412 0.542857142857
10 35 0.571428571429 0.571428571429
10 36 0.583333333333 0.6
10 37 0.594594594595 0.628571428571
10 38 0.605263157895 0.657142857143
10 39 0.615384615385 0.685714285714
10 40 0.625 0.714285714286
10 41 0.634146341463 0.742857142857
10 42 0.642857142857 0.771428571429
10 43 0.651162790698 0.8
10 44 0.659090909091 0.828571428571
10 45 0.666666666667 0.857142857143
10 46 0.673913043478 0.885714285714
10 47 0.68085106383 0.914285714286
10 48 0.6875 0.942857142857
10 49 0.69387755102 0.971428571429
10 50 0.7 1.0
10 51 0.705882352941 1.02857142857
10 52 0.711538461538 1.05714285714
10 53 0.716981132075 1.08571428571
10 54 0.722222222222 1.11428571429
10 55 0.727272727273 1.14285714286
10 56 0.732142857143 1.17142857143
10 57 0.736842105263 1.2
10 58 0.741379310345 1.22857142857
10 59 0.745762711864 1.25714285714
10 60 0.75 1.28571428571
10 61 0.754098360656 1.31428571429
10 62 0.758064516129 1.34285714286
10 63 0.761904761905 1.37142857143
10 64 0.765625 1.4
10 65 0.769230769231 1.42857142857
10 66 0.757575757576 1.42857142857
10 67 0.746268656716 1.42857142857
10 68 0.735294117647 1.42857142857
10 69 0.724637681159 1.42857142857
10 70 0.714285714286 1.42857142857
10 71 0.718309859155 1.45714285714
10 72 0.722222222222 1.48571428571
10 73 0.72602739726 1.51428571429
10 74 0.72972972973 1.54285714286
10 75 0.733333333333 1.57142857143
10 76 0.723684210526 1.57142857143
10 77 0.714285714286 1.57142857143
10 78 0.705128205128 1.57142857143
10 79 0.696202531646 1.57142857143
10 80 0.6875 1.57142857143
10 81 0.679012345679 1.57142857143
10 82 0.670731707317 1.57142857143
10 83 0.66265060241 1.57142857143
10 84 0.654761904762 1.57142857143
10 85 0.647058823529 1.57142857143
10 86 0.651162790698 1.6
10 87 0.655172413793 1.62857142857
10 88 0.659090909091 1.65714285714
10 89 0.662921348315 1.68571428571
10 90 0.666666666667 1.71428571429
10 91 0.659340659341 1.71428571429
10 92 0.652173913043 1.71428571429
10 93 0.645161290323 1.71428571429
10 94 0.63829787234 1.71428571429
10 95 0.631578947368 1.71428571429
10 96 0.625 1.71428571429
10 97 0.628865979381 1.74285714286
10 98 0.622448979592 1.74285714286
10 99 0.626262626263 1.77142857143
10 100 0.62 1.77142857143
28 1 1.0 0.2
28 2 1.0 0.4
28 3 1.0 0.6
28 4 1.0 0.8
28 5 1.0 1.0
28 6 1.0 1.2
28 7 1.0 1.4
28 8 1.0 1.6
28 9 1.0 1.8
28 10 1.0 2.0
28 11 0.909090909091 2.0
28 12 0.833333333333 2.0
28 13 0.769230769231 2.0
28 14 0.714285714286 2.0
28 15 0.666666666667 2.0
28 16 0.6875 2.2
28 17 0.705882352941 2.4
28 18 0.722222222222 2.6
28 19 0.736842105263 2.8
28 20 0.75 3.0
28 21 0.761904761905 3.2
28 22 0.772727272727 3.4
28 23 0.782608695652 3.6
28 24 0.791666666667 3.8
28 25 0.8 4.0
28 26 0.769230769231 4.0
28 27 0.740740740741 4.0
28 28 0.714285714286 4.0
28 29 0.689655172414 4.0
28 30 0.666666666667 4.0
28 31 0.645161290323 4.0
28 32 0.625 4.0
28 33 0.606060606061 4.0
28 34 0.588235294118 4.0
28 35 0.571428571429 4.0
28 36 0.555555555556 4.0
28 37 0.540540540541 4.0
28 38 0.526315789474 4.0
28 39 0.512820512821 4.0
28 40 0.5 4.0
28 41 0.487804878049 4.0
28 42 0.47619047619 4.0
28 43 0.46511627907 4.0
28 44 0.454545454545 4.0
28 45 0.444444444444 4.0
28 46 0.434782608696 4.0
28 47 0.425531914894 4.0
28 48 0.416666666667 4.0
28 49 0.408163265306 4.0
28 50 0.4 4.0
28 51 0.392156862745 4.0
28 52 0.384615384615 4.0
28 53 0.377358490566 4.0
28 54 0.37037037037 4.0
28 55 0.363636363636 4.0
28 56 0.357142857143 4.0
28 57 0.350877192982 4.0
28 58 0.344827586207 4.0
28 59 0.338983050847 4.0
28 60 0.333333333333 4.0
28 61 0.327868852459 4.0
28 62 0.322580645161 4.0
28 63 0.31746031746 4.0
28 64 0.3125 4.0
28 65 0.307692307692 4.0
28 66 0.30303030303 4.0
28 67 0.298507462687 4.0
28 68 0.294117647059 4.0
28 69 0.289855072464 4.0
28 70 0.285714285714 4.0
28 71 0.281690140845 4.0
28 72 0.277777777778 4.0
28 73 0.27397260274 4.0
28 74 0.27027027027 4.0
28 75 0.266666666667 4.0
28 76 0.263157894737 4.0
28 77 0.25974025974 4.0
28 78 0.25641025641 4.0
28 79 0.253164556962 4.0
28 80 0.25 4.0
28 81 0.246913580247 4.0
28 82 0.243902439024 4.0
28 83 0.240963855422 4.0
28 84 0.238095238095 4.0
28 85 0.235294117647 4.0
28 86 0.232558139535 4.0
28 87 0.229885057471 4.0
28 88 0.227272727273 4.0
28 89 0.224719101124 4.0
28 90 0.222222222222 4.0
28 91 0.21978021978 4.0
28 92 0.217391304348 4.0
28 93 0.215053763441 4.0
28 94 0.212765957447 4.0
28 95 0.210526315789 4.0
28 96 0.208333333333 4.0
28 97 0.20618556701 4.0
28 98 0.204081632653 4.0
28 99 0.20202020202 4.0
28 100 0.2 4.0
14 1 0.0 0.0
14 2 0.0 0.0
14 3 0.0 0.0
14 4 0.0 0.0
14 5 0.0 0.0
14 6 0.0 0.0
14 7 0.0 0.0
14 8 0.0 0.0
14 9 0.0 0.0
14 10 0.0 0.0
14 11 0.0 0.0
14 12 0.0 0.0
14 13 0.0 0.0
14 14 0.0 0.0
14 15 0.0 0.0
14 16 0.0 0.0
14 17 0.0 0.0
14 18 0.0 0.0
14 19 0.0 0.0
14 20 0.0 0.0
14 21 0.0 0.0
14 22 0.0 0.0
14 23 0.0 0.0
14 24 0.0 0.0
14 25 0.0 0.0
14 26 0.0 0.0
14 27 0.0 0.0
14 28 0.0 0.0
14 29 0.0 0.0
14 30 0.0 0.0
14 31 0.0 0.0
14 32 0.0 0.0
14 33 0.0 0.0
14 34 0.0 0.0
14 35 0.0 0.0
14 36 0.0 0.0
14 37 0.0 0.0
14 38 0.0 0.0
14 39 0.0 0.0
14 40 0.0 0.0
14 41 0.0 0.0
14 42 0.0 0.0
14 43 0.0 0.0
14 44 0.0 0.0
14 45 0.0 0.0
14 46 0.0 0.0
14 47 0.0 0.0
14 48 0.0 0.0
14 49 0.0 0.0
14 50 0.0 0.0
14 51 0.0196078431373 0.0227272727273
14 52 0.0384615384615 0.0454545454545
14 53 0.0566037735849 0.0681818181818
14 54 0.0740740740741 0.0909090909091
14 55 0.0909090909091 0.113636363636
14 56 0.0892857142857 0.113636363636
14 57 0.0877192982456 0.113636363636
14 58 0.0862068965517 0.113636363636
14 59 0.0847457627119 0.113636363636
14 60 0.0833333333333 0.113636363636
14 61 0.0819672131148 0.113636363636
14 62 0.0806451612903 0.113636363636
14 63 0.0793650793651 0.113636363636
14 64 0.078125 0.113636363636
14 65 0.0769230769231 0.113636363636
14 66 0.0909090909091 0.136363636364
14 67 0.10447761194 0.159090909091
14 68 0.117647058824 0.181818181818
14 69 0.130434782609 0.204545454545
14 70 0.142857142857 0.227272727273
14 71 0.140845070423 0.227272727273
14 72 0.138888888889 0.227272727273
14 73 0.13698630137 0.227272727273
14 74 0.135135135135 0.227272727273
14 75 0.133333333333 0.227272727273
14 76 0.131578947368 0.227272727273
14 77 0.12987012987 0.227272727273
14 78 0.128205128205 0.227272727273
14 79 0.126582278481 0.227272727273
14 80 0.125 0.227272727273
14 81 0.123456790123 0.227272727273
14 82 0.121951219512 0.227272727273
14 83 0.120481927711 0.227272727273
14 84 0.119047619048 0.227272727273
14 85 0.117647058824 0.227272727273
14 86 0.116279069767 0.227272727273
14 87 0.114942528736 0.227272727273
14 88 0.113636363636 0.227272727273
14 89 0.112359550562 0.227272727273
14 90 0.111111111111 0.227272727273
14 91 0.10989010989 0.227272727273
14 92 0.108695652174 0.227272727273
14 93 0.10752688172 0.227272727273
14 94 0.106382978723 0.227272727273
14 95 0.105263157895 0.227272727273
14 96 0.104166666667 0.227272727273
14 97 0.103092783505 0.227272727273
14 98 0.102040816327 0.227272727273
14 99 0.10101010101 0.227272727273
14 100 0.1 0.227272727273
15 1 0.0 0.0
15 2 0.0 0.0
15 3 0.0 0.0
15 4 0.0 0.0
15 5 0.0 0.0
15 6 0.166666666667 0.1
15 7 0.285714285714 0.2
15 8 0.375 0.3
15 9 0.444444444444 0.4
15 10 0.5 0.5
15 11 0.454545454545 0.5
15 12 0.416666666667 0.5
15 13 0.384615384615 0.5
15 14 0.357142857143 0.5
15 15 0.333333333333 0.5
15 16 0.3125 0.5
15 17 0.294117647059 0.5
15 18 0.277777777778 0.5
15 19 0.263157894737 0.5
15 20 0.25 0.5
15 21 0.238095238095 0.5
15 22 0.227272727273 0.5
15 23 0.217391304348 0.5
15 24 0.208333333333 0.5
15 25 0.2 0.5
15 26 0.192307692308 0.5
15 27 0.185185185185 0.5
15 28 0.178571428571 0.5
15 29 0.172413793103 0.5
15 30 0.166666666667 0.5
15 31 0.161290322581 0.5
15 32 0.15625 0.5
15 33 0.151515151515 0.5
15 34 0.147058823529 0.5
15 35 0.142857142857 0.5
15 36 0.138888888889 0.5
15 37 0.135135135135 0.5
15 38 0.131578947368 0.5
15 39 0.128205128205 0.5
15 40 0.125 0.5
15 41 0.121951219512 0.5
15 42 0.119047619048 0.5
15 43 0.116279069767 0.5
15 44 0.113636363636 0.5
15 45 0.111111111111 0.5
15 46 0.108695652174 0.5
15 47 0.106382978723 0.5
15 48 0.104166666667 0.5
15 49 0.102040816327 0.5
15 50 0.1 0.5
15 51 0.0980392156863 0.5
15 52 0.0961538461538 0.5
15 53 0.0943396226415 0.5
15 54 0.0925925925926 0.5
15 55 0.0909090909091 0.5
15 56 0.107142857143 0.6
15 57 0.122807017544 0.7
15 58 0.137931034483 0.8
15 59 0.152542372881 0.9
15 60 0.166666666667 1.0
15 61 0.16393442623 1.0
15 62 0.161290322581 1.0
15 63 0.15873015873 1.0
15 64 0.15625 1.0
15 65 0.153846153846 1.0
15 66 0.151515151515 1.0
15 67 0.149253731343 1.0
15 68 0.147058823529 1.0
15 69 0.144927536232 1.0
15 70 0.142857142857 1.0
15 71 0.140845070423 1.0
15 72 0.138888888889 1.0
15 73 0.13698630137 1.0
15 74 0.135135135135 1.0
15 75 0.133333333333 1.0
15 76 0.131578947368 1.0
15 77 0.12987012987 1.0
15 78 0.128205128205 1.0
15 79 0.126582278481 1.0
15 80 0.125 1.0
15 81 0.123456790123 1.0
15 82 0.121951219512 1.0
15 83 0.120481927711 1.0
15 84 0.119047619048 1.0
15 85 0.117647058824 1.0
15 86 0.116279069767 1.0
15 87 0.114942528736 1.0
15 88 0.113636363636 1.0
15 89 0.112359550562 1.0
15 90 0.111111111111 1.0
15 91 0.10989010989 1.0
15 92 0.108695652174 1.0
15 93 0.10752688172 1.0
15 94 0.106382978723 1.0
15 95 0.105263157895 1.0
15 96 0.114583333333 1.1
15 97 0.123711340206 1.2
15 98 0.132653061224 1.3
15 99 0.141414141414 1.4
15 100 0.15 1.5
29 1 0.0 0.0
29 2 0.0 0.0
29 3 0.0 0.0
29 4 0.0 0.0
29 5 0.0 0.0
29 6 0.0 0.0
29 7 0.0 0.0
29 8 0.0 0.0
29 9 0.0 0.0
29 10 0.0 0.0
29 11 0.0 0.0
29 12 0.0 0.0
29 13 0.0 0.0
29 14 0.0 0.0
29 15 0.0 0.0
29 16 0.0 0.0
29 17 0.0 0.0
29 18 0.0 0.0
29 19 0.0 0.0
29 20 0.0 0.0
29 21 0.047619047619 0.0526315789474
29 22 0.0909090909091 0.105263157895
29 23 0.130434782609 0.157894736842
29 24 0.166666666667 0.210526315789
29 25 0.2 0.263157894737
29 26 0.230769230769 0.315789473684
29 27 0.259259259259 0.368421052632
29 28 0.285714285714 0.421052631579
29 29 0.310344827586 0.473684210526
29 30 0.333333333333 0.526315789474
29 31 0.322580645161 0.526315789474
29 32 0.3125 0.526315789474
29 33 0.30303030303 0.526315789474
29 34 0.294117647059 0.526315789474
29 35 0.285714285714 0.526315789474
29 36 0.305555555556 0.578947368421
29 37 0.324324324324 0.631578947368
29 38 0.342105263158 0.684210526316
29 39 0.358974358974 0.736842105263
29 40 0.375 0.789473684211
29 41 0.365853658537 0.789473684211
29 42 0.357142857143 0.789473684211
29 43 0.348837209302 0.789473684211
29 44 0.340909090909 0.789473684211
29 45 0.333333333333 0.789473684211
29 46 0.326086956522 0.789473684211
29 47 0.31914893617 0.789473684211
29 48 0.3125 0.789473684211
29 49 0.30612244898 0.789473684211
29 50 0.3 0.789473684211
29 51 0.294117647059 0.789473684211
29 52 0.288461538462 0.789473684211
29 53 0.283018867925 0.789473684211
29 54 0.277777777778 0.789473684211
29 55 0.272727272727 0.789473684211
29 56 0.267857142857 0.789473684211
29 57 0.263157894737 0.789473684211
29 58 0.258620689655 0.789473684211
29 59 0.254237288136 0.789473684211
29 60 0.25 0.789473684211
29 61 0.262295081967 0.842105263158
29 62 0.274193548387 0.894736842105
29 63 0.285714285714 0.947368421053
29 64 0.296875 1.0
29 65 0.307692307692 1.05263157895
29 66 0.30303030303 1.05263157895
29 67 0.298507462687 1.05263157895
29 68 0.294117647059 1.05263157895
29 69 0.289855072464 1.05263157895
29 70 0.285714285714 1.05263157895
29 71 0.295774647887 1.10526315789
29 72 0.305555555556 1.15789473684
29 73 0.315068493151 1.21052631579
29 74 0.324324324324 1.26315789474
29 75 0.333333333333 1.31578947368
29 76 0.342105263158 1.36842105263
29 77 0.350649350649 1.42105263158
29 78 0.358974358974 1.47368421053
29 79 0.367088607595 1.52631578947
29 80 0.375 1.57894736842
29 81 0.382716049383 1.63157894737
29 82 0.390243902439 1.68421052632
29 83 0.397590361446 1.73684210526
29 84 0.404761904762 1.78947368421
29 85 0.411764705882 1.84210526316
29 86 0.406976744186 1.84210526316
29 87 0.402298850575 1.84210526316
29 88 0.397727272727 1.84210526316
29 89 0.393258426966 1.84210526316
29 90 0.388888888889 1.84210526316
29 91 0.384615384615 1.84210526316
29 92 0.380434782609 1.84210526316
29 93 0.376344086022 1.84210526316
29 94 0.372340425532 1.84210526316
29 95 0.368421052632 1.84210526316
29 96 0.364583333333 1.84210526316
29 97 0.360824742268 1.84210526316
29 98 0.357142857143 1.84210526316
29 99 0.353535353535 1.84210526316
29 100 0.35 1.84210526316
17 1 0.0 0.0
17 2 0.0 0.0
17 3 0.0 0.0
17 4 0.0 0.0
17 5 0.0 0.0
17 6 0.0 0.0
17 7 0.0 0.0
17 8 0.0 0.0
17 9 0.0 0.0
17 10 0.0 0.0
17 11 0.0 0.0
17 12 0.0 0.0
17 13 0.0 0.0
17 14 0.0 0.0
17 15 0.0 0.0
17 16 0.0625 0.0625
17 17 0.117647058824 0.125
17 18 0.166666666667 0.1875
17 19 0.210526315789 0.25
17 20 0.25 0.3125
17 21 0.238095238095 0.3125
17 22 0.227272727273 0.3125
17 23 0.217391304348 0.3125
17 24 0.208333333333 0.3125
17 25 0.2 0.3125
17 26 0.192307692308 0.3125
17 27 0.185185185185 0.3125
17 28 0.178571428571 0.3125
17 29 0.172413793103 0.3125
17 30 0.166666666667 0.3125
17 31 0.161290322581 0.3125
17 32 0.15625 0.3125
17 33 0.151515151515 0.3125
17 34 0.147058823529 0.3125
17 35 0.142857142857 0.3125
17 36 0.138888888889 0.3125
17 37 0.135135135135 0.3125
17 38 0.131578947368 0.3125
17 39 0.128205128205 0.3125
17 40 0.125 0.3125
17 41 0.121951219512 0.3125
17 42 0.119047619048 0.3125
17 43 0.116279069767 0.3125
17 44 0.113636363636 0.3125
17 45 0.111111111111 0.3125
17 46 0.130434782609 0.375
17 47 0.148936170213 0.4375
17 48 0.166666666667 0.5
17 49 0.183673469388 0.5625
17 50 0.2 0.625
17 51 0.21568627451 0.6875
17 52 0.230769230769 0.75
17 53 0.245283018868 0.8125
17 54 0.259259259259 0.875
17 55 0.272727272727 0.9375
17 56 0.267857142857 0.9375
17 57 0.263157894737 0.9375
17 58 0.258620689655 0.9375
17 59 0.254237288136 0.9375
17 60 0.25 0.9375
17 61 0.245901639344 0.9375
17 62 0.241935483871 0.9375
17 63 0.238095238095 0.9375
17 64 0.234375 0.9375
